"","score","review","writer","time"
"151","10","토이3로 완결 짖고 4가 나오길래 잠시 의심 했지만... 믿고 보는 픽사. 의심해서 죄송했습니다. 픽-멘  ","보느(guer****)","2019.06.20 11:38"
"152","10","초등학교부터 대학생인 지금 내게 다가온 토이 스토리는 뭉클하고 반가웠다.  ","정찬영(jcy3****)","2019.06.20 11:19"
"153","10","기생충 보고 뭔가드러운 기분 토이스토리로 힐링한다 이게영화지  ","hscd****","2019.06.21 21:37"
"154","10","지금까지 엑스맨 스타워즈 말도안돼는 이야기로 페미를 이용했다면 이작품은 가장 올바른 페미를 보여준다 우리가 원한건 이거다 스토리에 페미를 사용하는건 있을수있지만 스토리를 망치면 안됀다 그러나 이작품은 조화와 이유를 말해주었다  ","복덕방학생(eotn****)","2019.06.29 15:57"
"155","10","처음 보고는 3편에 미치지 못한다 생각했는데 다시 생각하니 1~3편이 관객을 위한 영화라면 4편은 우디를 위해 만들어진 영화 같습니다. 동심을 지켜주며 함께자란 토이스토리를 이제 보내줘야 한다는 것을 느끼며...무한한 공간 저너머로  ","김당구리(ksci****)","2019.06.25 12:36"
"156","10","박수 칠 때 떠나라 라는 말을 좋아하지만, 토이스토리는 그냥 계속 나왔으면 좋겠다 진심으로...토이스토리는 이제 단순한 애니메이션이 아니라 내 삶의 추억이고, 파트너다.  ","바넬로피(phji****)","2019.06.25 02:15"
"157","10","앤디가 제시에게 뱃지줄때 울었다  ","한성민(ltjd****)","2019.06.24 21:14"
"158","10","진짜 이런 스토리 나올 줄 몰랐다!! 존잼 꿀잼!!! 다들 빵빵 터짐 ㅋㅋㅋ 그리고 어린이보다 어른이 더 많았다...  ","미다이(qpt1****)","2019.06.24 19:55"
"159","10","개비개비 마음이 너무 짠해서 슬펐어요 증말 ㅠ 5탄도나왔으면 좋겠어요 아주 만약에라도.. 우디가 어른이 된 앤디와 만나는 장면 보고싶음 흑흑  ","해적왕(dbse****)","2019.06.24 19:40"
"160","10","5편도 나와주세요 ㅠㅡㅠ  ","라임(mika****)","2019.06.23 14:27"
"161","10","so long 우디 ! 고생많았어 행복해야해  ","최펭귄(qlcs****)","2019.06.23 14:26"
"162","10","3 마지막에 앤디가 우디 가져가려는 거 너가 ""내 카우보이~""라고 가져갔자너 임마!!  ","하형(soju****)","2019.06.23 11:46"
"163","10","4편이 대단했던 이유는 완벽한 엔딩을 보여준 3편에 자연스럽게 이어지면서, 진엔딩을 보여줬다는점. 3편이 우디와 앤디의 이야기로 마무리 했다면, 4편은 장난감의 사명에 벗어나 자신의 자유를 찾는 우디만의 이야기로 마무리... 픽사 이런 천재들 ㅠㅠㅠ  ","nosp(clue****)","2019.06.23 00:17"
"164","10","영화 도입부에서 You’ve got a friend in me 노래 나오기 시작하자마자 눈물샘 터짐ㅠㅠ 내 인생 애니메이션ㅠ  ","힘과꾸망(kath****)","2019.06.22 23:06"
"165","10","이 시리즈와 현시대에 살고 있음을 진심으로 감사드린다!!  ","nuri****","2019.06.20 13:13"
"166","10","아 저밑에글  보고 생각났다토이스토리5편 시나리오앤디가 장가 가서 아들났는데우연이 놀이동산에서 우디을 만나고 우여곡절 끝에데리고 오고 옛날 보니에개 준 장남감 친구들 다시 모이게돼는것1편으로 다시 돌아가는것완전 해피앤팅  ","김기봉(tkdt****)","2019.07.02 00:16"
"167","10","1편보다 나은 속편 없다지만 그 공식을 3번이나 깬 영화.  ","123(hagu****)","2019.06.23 00:36"
"168","10","관람객개봉날 예매해서 본 보람이 있다....극장에서 토이스토리를 보게될줄이야...ㅠ  내가 이렇게 감정이 풍부한 사람인것을 이 영화를 보며 마침내 알게되엇다는.ㅠㅠ  ","tjda****","2019.06.20 16:32"
"169","10","관람객완벽한 3부작이 아닌 4부작이라 부르고 싶다. 아니 5편도 기대되게 하는 픽사의 힘은 어디까지일까.  ","스위티(swee****)","2019.06.20 13:12"
"170","10","무슨 말이 필요할까? 픽사 최고의 프랜차이즈임을 다시 한번 입증했다  ","Interpol(sunl****)","2019.06.20 10:13"
"171","10","왜 이렇게 눈물이 나던지 영화보며 계속 울었다useless/trash란 단어가 많이 나왔던 토이스토리4 언젠가 나도 쓸모없어져 누군가에게 버려질까봐 두려웠던거지 극장을 나오며 뭔가 용기를 내게 되었다 버려져도 괜찮아 또 다른 세상이 있겠지 하고  ","summer(zool****)","2019.07.03 00:32"
"172","10","난 우디 소리박스 없어진 것도 너무 아쉬움 ㅠㅜ  ","MINT(youn****)","2019.07.01 15:15"
"173","10","앤디가 지금 우디를 봤다면 보니 대가리를 때렸다. 보니 개는 우디가 없어졌는데 언급 한절 없냐 우디 정말 귀한 인형이다 토이스토리2가 우디 훔치는 이야기데 토이저러스의 6은 앤디 자식이 우디를 발견하고 앤디가 추억의 잠기면서 끝났습면 좋겠다.  ","델타브이(tkdg****)","2019.06.26 23:45"
"174","10","관람객조직과 장기매매까지, 역시 어린이영화가 아니다  ","Sooyeon(coog****)","2019.06.25 13:07"
"175","10","픽사 디즈니 위대하다 토이스토리3 서로 손붙잡고 불구덩이 들어가기전 엄청 울었던 기억이 4도 약간 눈물이 나더라 인물구성도 그렇고 최고다 기글 너무 귀여워  ","Minimi(carr****)","2019.06.23 14:46"
"176","10","실망시키지않는 토이스토리최고에요:)토이스토리3이 끝으로 약간 번외편느낌으로 나올줄알앗는데 ㅠㅠ감동,스토리  다잡앗..ㅠㅠ또 덕질 열심히해야지  ","jiyoii(roal****)","2019.06.23 14:40"
"177","10","4편인데 무슨 새로운 영화 1편 본거마냥 이렇게 재밌어도 되는거야..? ㅠㅠ  ","413(yedi****)","2019.06.23 14:38"
"178","10","솔직히 윌 스미스 안나온 맨 인 블랙 보단 재밌었음;  ","빤 쮸 냥(aand****)","2019.06.23 14:29"
"179","10","우디로 시작해 우디로 끝났네. 역대급으로 속편이 갈수록 재밌던적이 역사상 유일할듯  ","네이비(goyo****)","2019.06.23 12:29"
"180","10","우디 수고했어엉 이제 우디가 행복해질차례ㅠㅠ  ","muuuuuuuung(ppxo****)","2019.06.23 08:29"
"181","10","관람객그렇게 다들 자신의삶을산다  ","그리운(jins****)","2019.06.23 08:06"
"182","10","관람객웰메이드는 맞는데 3편이 넘사벽인듯ㅜㅜ 5편이 기대됩니당  ","Invincible(sorr****)","2019.06.22 21:21"
"183","10","보핍 캐릭터가 너무 매력 넘쳐서 좋았어 10대 때부터 30중반이 된 지금까지 역시 명작이다  ","stor****","2019.06.22 21:14"
"184","10","관람객재미와 감동 모두 잡은 최고의 영화 입니다!!! 3편이 끝인줄 알았는데 4편까지 나와서 너무 좋네요 ㅠㅠ  ","타미림(dlaw****)","2019.06.22 15:38"
"185","10","이제는 그 자리를 내주고 떠나야 할 모든 은퇴한 이들을 위한 헌사  ","박민기(cptp****)","2019.06.22 15:00"
"186","10","우디 그 동안 고생 많았어이젠 너의 행복을 찾아 살길!!!  ","jklily(with****)","2019.06.22 14:56"
"187","10","아 진짜... 그냥옛추억 생각하면서 가볍게 보려했는데 마지막 장면에서 나의 옛시절 1,2편의 우디와 버즈가 주마등처럼 ㅠㅠ 나도모르게 눈물이.. 행보했었어 ㅠㅠㅠㅠ  ","꺄르륵(ehdd****)","2019.06.22 13:53"
"188","10","진짜 마지막엔 울면서 봤네요거의 20년 함께한 우디 버즈 ㅠㅠ 그리고 오늘 알게된새로운 친구 포키까지 진짜 어렸을 때 암것도 모르고 본게 엊그제 같은데 3년전 2019년에 토이스토리4 나올 때 언제 기다리지 했는데 시간빠르네ㅠ 기다린 만큼값지네요ㅠ  ","안준용(juny****)","2019.06.20 12:51"
"189","10","관람객어린시절부터 30대까지 토이스토리로 너무나 행복했습니다 ㅠㅠ끝나고 ㅜㅜ 행복하면서도 아쉬워서 못나옴 ㅠ  ","미니(ou_h****)","2019.06.20 12:24"
"190","10","5까지 만들어서 어른이된 보니가 엔디의 자식에게 장난감 돌려주는 결말까지 봤으면 좋겠다.ㅠㅠㅠ  ","rifle(yms4****)","2019.06.24 03:22"
"191","10","어벤져스와 함께 내 인생 최고의 시리즈.. 3에서 완벽한 엔딩이라 생각했는데 4에서 이토록 슬프고 아름다운 엔딩이라니..!! ㅠ.ㅠ  ","칼국수(sang****)","2019.06.21 05:17"
"192","10","역시 토이스토리 이제 보내는 일만 남은건가 아직 난 마음의 준비가 덜 되었다구ㅠㅜ  ","러블리치즈(allu****)","2019.06.20 11:09"
"193","10","마음이 너무 먹먹해요ㅜ 안녕 토이스토리..♡  ","김유진(kuj0****)","2019.06.20 11:08"
"194","10","중간에 졸았다는 둥 초딩수준이라고 말하는 사람은 영화 볼줄 모르는 사람임. 토이스토리4는 수준높은 애니메이션으로 흠잡을 때가 없음.  ","총괄디렉터(this****)","2019.06.24 19:57"
"195","10","최고에요. 9년을 기다려온 보람이 있어요.  ","myiu****","2019.06.20 09:04"
"196","10","토이스토리 1~3가 주인과의 관계를 전제해야 장난감의 자아가 정의될 수 있었다면, 4에서는 드디어 홀로 서는 장난감의 정체성이 완성되었다. 진정한  나를 찾는 여행의 결말. To infinity and beyond.  ","Blink(nd17****)","2019.07.07 20:43"
"197","10","더빙판이여서 영화관에 애기들이 많았는데 진짜 겁나 울더라ㅋㅋㅋ내가.  ","븅(elwk****)","2019.07.07 18:40"
"198","10","타인에 의해 존재를 인정받는데 연연하지 않고 자신 자체가 의미있는 존재임을 깨달아가는 여정. 우디야 수고했어ㅠㅠ ♡  ","새초롬(kmym****)","2019.07.03 00:08"
"199","10","24인데 동심으로 돌아간기분.. 전 시리즈에 절대 안 꿀리고 감동과 재미 다 잡았어요 ㅜㅜ 집가서 전 시리즈 처음부터 다시 보려함ㅠㅠㅠ 최고 ㅠㅠㅠ  ","rei(rei0****)","2019.07.01 20:54"
"200","10","관람객아이들과 함께 봤어요. 애들보다 제가 더 재미있게 봤어요.나중에 개비인가? 여자인형이 진짜 주인을 만났을 때 좀 눈물 날뻔했네요 ^^  ","행복한가(real****)","2019.06.30 08:52"
"201","10","보니 졸라싫어 ㅜ ㅜ 앤디가 그냥 데리고갔어야  ","이형섭(slay****)","2019.06.29 19:50"
"202","10","일단 토이스토리니까 10점을 주긴 하겠지만 보니 진짜 넘 하다ㅠㅠ앤디가 어떤 마음으로 우디를 맡겼는데 우디 찬밥신세만들고..우디는 그래도 자기선에서 보니를 지켜주려했으나 결국 보니에게 자기가 필요없다는걸 알고 떠나는ㅠㅠ앤디 자식한테 물려주는 5편만들자  ","얌전한고양이(bene****)","2019.06.29 13:09"
"203","10","자 이제 5편 만들어야지?  ","우리흥하자(soob****)","2019.06.29 10:10"
"204","10","3편보고 울었는데 4편보고 또울었네 3편때는 여자친구였는데 4편때는 마누라옆에서 다독여주더라  ","zhzh****","2019.06.29 07:04"
"205","10","관람객나는 그 여자애기인형이 동화책 보면서 연습하던 장면이 제일 짠했엉ㅜㅜ  ","유니(zyoo****)","2019.06.27 23:28"
"206","10","관람객우디가 정말ㅠㅠㅠㅜ 눈물 흘리게 휴지 챙겨가세요  ","진서(jins****)","2019.06.27 22:14"
"207","10","뻔한 결말이 아니라서 오히려 좋았음.  ","알파(wodm****)","2019.06.27 22:12"
"208","10","보니 나쁜ㄴ 대학교 갔을 우디 받아 놓고 결국 친구들이랑 헤어지게 만들다니....  ","colour(rove****)","2019.06.27 16:02"
"209","10","어른을 위한 동화. 정신없이 인생을 달려온 어른들을 위한 픽사의 위로.  ","월든(twin****)","2019.06.26 22:22"
"210","10","관람객영화 보면서 울었어요 어릴 적 토이스토리가 지나가고 그냥 같이 떠나보내주는느낌 이었어요  ","연시(nnmm****)","2019.06.26 19:05"
"211","10","픽사를 의심하지 말지어다.  ","띠호(chlx****)","2019.06.26 18:57"
"212","10","보니 맨날 방구석에서 인형 갖고놀아서 사회성 결여됐고 기껏 아끼는 인형 줬더니 옷장에 쳐박아놨네  ","재국(bjk6****)","2019.06.26 18:19"
"213","10","어릴때부터 간직한 추억ㅠㅠ울었어요ㅠㅠㅠㅠ  ","splendor(taya****)","2019.06.26 17:58"
"214","10","아진짜  슬프고 아련하고 동심찾고 힐링되서 눈물펑펑 난리ㅠㅠ근데 벤슨왤케무서..ㅂ  ","인간(macc****)","2019.06.26 17:42"
"215","10","관람객우디야 안녕.... 속상하네 벌써  ","박정환(13wj****)","2019.06.26 17:02"
"216","10","관람객재미있었어요. 근데 엔딩이 너무 ..ㅜㅜ 5에서는 다시 잘 될거라 믿어요  ","후다닥(cfvw****)","2019.06.26 01:42"
"217","10","영화 너무 잘 만듦 5편도 나오길..  ","di91****","2019.06.26 00:20"
"218","10","앤디와 우디가 나이를 먹어 서로를 회상하는 토이스토리가 5편 6편 이상 나온다면 너무 따뜻할 것 같다 ㅠㅠㅠ  ","전하하(myps****)","2019.06.25 21:11"
"219","10","관람객처음으로 안졸고 본 애니매이션  ","vert****","2019.06.24 19:35"
"220","10","잘만든 시리즈이지만 3편이아닌 4편이 엔딩이란거에는 동의못하겠다.. 3편 마지막장면으로 엔딩으로 끝냈어야 진짜 레전드였을텐데...  ","DMMG(jons****)","2019.06.24 10:34"
"221","10","전편은 좀 슬픈 스토리라면 이번편은 이별이 있음에도 밝고 희망차다. 그렇지만 첫장면에서 주제곡 나올때 울컥한거 나만 그런가.. 후속편 혹은 스핀오프가 나올 수 있는 여지를 주었지만 우리는 알고 있다 대단원의 막이 내렸음을.  ","grip****","2019.06.24 01:50"
"222","10","우디와 보핍 행복하길...  ","choochoojm(mcju****)","2019.06.23 14:53"
"223","10","기대안했는데 알라딘보다 재밌다 토이스토리 일부터봐야겠나  ","ogho****","2019.06.23 14:51"
"224","10","3편을 끝으로 마무리된줄알았다.  4편이 나온다길래 걱정이 많았는데, 헛된 걱정이었다  ","으왕국(hwan****)","2019.06.23 14:50"
"225","10","5편이 기대되게 만드는 수작입니다.  ","푸른바람(gimm****)","2019.06.23 08:31"
"226","10","최근 본 영화 중에 가장 재밌고 감동적인 영화였어요..다시보고싶고 모두가 각자의 방법으로 행복을 찾아간 거 같아요 !  ","leej****","2019.06.23 08:30"
"227","10","관람객파란토끼 랑 노란병아리  개웃김 진짜 ㅋㅋ  ","djfw****","2019.06.23 06:10"
"228","10","???: 보니, 우디는 잘 있니?  ","이지윤(jyle****)","2019.06.23 03:15"
"229","10","To infinity and Beyond로 시작해서 To infinity and Beyond로 결말 짓는 훌륭한 인생 영화. 3000만큼 사랑해 토이스토리...♡  ","sson****","2019.06.23 01:45"
"230","10","하이파이브 좀 해주지... 핫 핫 핫  ","Gabriel(xodn****)","2019.06.22 22:47"
"231","10","토이스토리는 진짜 어른 아이 할거 없이 보기 좋은 영화인듯 명언도 많이 나오고...  ","hib(hiby****)","2019.06.22 22:13"
"232","10","장난감도 연애를 하는데....  ","금빛노을(bonj****)","2019.06.22 21:02"
"233","10","토이스토리가 아니라 토이라이프네ㅠ  ","비숲(mech****)","2019.06.22 18:14"
"234","10","Yes we can..우디 안녕 사랑해♡  ","하얀나라진이(jin2****)","2019.06.22 15:20"
"235","10","아낌없이주는 앤디의 우디  ","CR9(smar****)","2019.06.22 14:52"
"236","10","5편이 나올 듯 합니다~  ","ㅈㅣㅁㅣ(jin8****)","2019.06.22 14:43"
"237","10","새로운 엔딩, 우디의 삶 시작  ","박문기(ansr****)","2019.06.22 14:36"
"238","10","어른들을 위한 아름다운 동화  ","내사랑보금(wild****)","2019.06.22 14:36"
"239","10","재미와 감동을 한번에 잡은 명작!!기리기리 기억될 토이스토리4강추합니다!!  ","정주희(jeon****)","2019.06.22 14:23"
"240","10","우디가 장난감들을 쭉 바라볼때 나도모르게 눈물이 났다.... 3편보다 나은 마무리인지는 아직도 잘모르겠지만 난 우디를 응원하고싶다  ","세리아스(mtk0****)","2019.06.22 14:22"
"241","10","우디가 행복하기를 바라며  ","주소현(addr****)","2019.06.22 14:15"
"242","10","관람객서른 넘어서 주책없이 눈물을 흘렸습니다. 사랑해요 토이스토리 ㅠㅠ  ","쥬엘(msm5****)","2019.06.22 14:12"
